Game Version,Name,Name_PWHL,PlayerID,Image,Team,Logo,Number,Position,Height,Weight,Age,Shoots,Player Type,Potential,Line Position,Overall,Deking,Hand-Eye,Passing,Puck Control,Def. Awareness,Faceoffs,Shot Blocking,Stick Checking,Discipline,Off. Awareness,Poise,Acceleration,Agility,Balance,Endurance,Speed,Slap Shot Accuracy,Slap Shot Power,Wrist Shot Accuracy,Wrist Shot Power,Aggressiveness,Body Checking,Durability,Fighting Skill,Strength
NHL 26,Maggie Flaherty,Maggie Flaherty,79,https://assets.leaguestat.com/pwhl/240x240/79.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,18,LD,"5'9""",150 lbs,25,Left,2 Way Defender,ELITE,2LD,82,81,79,79,82,88,55,88,85,79,83,83,80,81,84,79,80,86,81,84,79,81,83,79,50,81
NHL 26,Jessica DiGirolamo,Jessica Digirolamo,5,https://assets.leaguestat.com/pwhl/240x240/5.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,20,LD,"5'8""",161 lbs,26,Left,2 Way Defender,T6D,3LD,80,82,80,80,82,86,55,85,83,81,83,81,82,82,81,80,82,82,78,80,73,88,90,82,50,79
NHL 26,Amanda Boulier,Amanda Boulier,51,https://assets.leaguestat.com/pwhl/240x240/51.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,44,RD,"5'3""",130 lbs,30,Right,2 Way Defender,T4D,3RD,82,84,82,84,83,87,55,84,85,85,86,86,83,83,83,79,82,88,81,81,80,86,88,79,50,81
NHL 26,Alexandra Labelle,Alexandra Labelle,39,https://assets.leaguestat.com/pwhl/240x240/39.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,40,LW,"5'7""",154 lbs,29,Left,2 Way Forward,T9F,4C,80,83,82,81,84,87,76,84,89,86,82,79,83,82,87,79,83,83,80,82,82,80,82,80,50,87
NHL 26,Kaitlin Willoughby,Kaitlin Willoughby,128,https://assets.leaguestat.com/pwhl/240x240/128.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,19,C/RW,"5'6""",161 lbs,30,Right,2 Way Forward,ELITE,4RW,76,80,79,80,80,83,61,82,82,87,81,79,82,79,87,79,81,80,79,82,80,79,83,78,50,82
NHL 26,Lina Ljungblom,Lina Ljungblom,201,https://assets.leaguestat.com/pwhl/240x240/201.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,25,C,"5'6""",174 lbs,23,Left,2 Way Forward,T9F,SC,80,82,83,83,84,85,67,86,82,81,85,82,81,80,86,82,81,87,83,84,80,80,85,81,50,83
NHL 26,Kelly-Ann Nadeau,Kelly Ann Nadeau,202,https://assets.leaguestat.com/pwhl/240x240/202.jpg,Montréal Victoire,https://assets.leaguestat.com/pwhl/logos/3.png,51,RD,"5'7""",150 lbs,27,Right,2 Way Defender,T6D,SD,79,85,86,82,80,84,75,82,81,85,83,85,85,87,84,84,79,77,79,78,79,87,87,86,50,78
NHL 26,SARAH FILLIER,Sarah Fillier,205,https://assets.leaguestat.com/pwhl/240x240/205.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,10,RW/C,"5'6""",130 LBS,25,Right,2 Way Forward,ELITE,1LW,93,94,94,96,93,92,74,84,86,80,95,95,94,93,87,90,94,91,84,95,85,84,86,90,50,85
NHL 26,TAYLOR GIRARD,Taylor Girard,9,https://assets.leaguestat.com/pwhl/240x240/9.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,71,LW,"5'10""",170 LBS,27,Left,Grinder,T6F,3LW,76,80,79,81,80,85,60,85,83,80,82,80,83,80,81,78,82,81,79,84,80,78,81,79,50,80
NHL 26,PAETYN LEVIS,Paetyn Levis,40,https://assets.leaguestat.com/pwhl/240x240/40.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,18,RW,"5'5""",130 LBS,26,Right,2 Way Forward,T6F,2RW,80,81,81,83,80,86,65,82,80,83,86,83,84,81,82,85,84,82,78,88,79,79,81,83,50,82
NHL 26,KRISTIN O'NEILL,Kristin O'Neill,30,https://assets.leaguestat.com/pwhl/240x240/30.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,43,LW/C,"5'6""",126 LBS,27,Left,Grinder,ELITE,2C,81,83,83,83,83,89,82,85,89,80,83,81,82,83,85,86,82,83,87,82,88,82,88,85,50,82
NHL 26,KRYSTYNA KALTOUNKOVA,Kristýna Kaltounková,245,https://assets.leaguestat.com/pwhl/240x240/245.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,98,LW/C,"5'8""",165 LBS,23,Left,Sniper,ELITE,2LW,89,91,91,91,92,87,82,84,88,91,91,87,91,90,89,89,90,90,80,90,80,87,89,92,50,89
NHL 26,EMMY FECTEAU,Emmy Fecteau,204,https://assets.leaguestat.com/pwhl/240x240/204.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,29,C,"5'6""",150 LBS,26,Left,2 Way Forward,T9F,4LW,76,79,79,80,79,83,66,81,80,81,81,79,80,79,81,82,79,80,79,83,82,82,88,79,50,79
NHL 26,MADDI WHEELER,Maddi Wheeler,285,https://assets.leaguestat.com/pwhl/240x240/285.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,16,C/LW,"5'5""",146 LBS,22,Right,Playmaker,T6F,3RW,83,86,89,87,90,85,75,78,82,86,85,85,88,91,84,82,85,79,82,81,79,89,89,85,50,79
NHL 26,ANNE CHERKOWSKI,Anne Cherkowski,249,https://assets.leaguestat.com/pwhl/240x240/249.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,24,RW,"5'6""",140 LBS,23,Right,Playmaker,B6F,1RW,77,83,83,85,83,82,61,80,80,81,81,79,83,80,80,79,83,75,84,81,83,78,81,79,50,80
NHL 26,CASEY O'BRIEN,Casey O'Brien,280,https://assets.leaguestat.com/pwhl/240x240/280.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,26,C/LW,"5'8""",130 LBS,24,Left,Playmaker,T6F,1C,84,90,88,92,89,86,75,74,85,85,91,85,87,88,75,85,88,79,79,80,75,75,70,85,50,75
NHL 26,ELLE HARTJE,Elle Hartje,206,https://assets.leaguestat.com/pwhl/240x240/206.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,13,C,"5'6""",154 LBS,24,Left,Sniper,T6F,3C,77,81,81,83,81,84,64,80,82,85,82,80,81,80,88,81,81,81,81,81,79,82,86,83,50,84
NHL 26,NICOLE VALLARIO,Nicole Vallario,283,https://assets.leaguestat.com/pwhl/240x240/283.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,11,LD,"5'5""",141 LBS,24,Left,2 Way Defender,T6D,3LD,74,77,81,79,76,82,45,78,82,85,77,77,77,78,79,82,80,77,77,78,73,75,77,81,50,78
NHL 26,SAVANNAH NORCROSS,Savannah Norcross,147,https://assets.leaguestat.com/pwhl/240x240/147.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,7,RW,"5'7""",159 LBS,25,Right,2 Way Forward,B6F,SRW,79,84,84,84,83,84,62,79,83,82,84,80,83,82,87,78,80,81,78,83,81,85,85,78,50,83
NHL 26,LAUREN BERNARD,Lauren Bernard,207,https://assets.leaguestat.com/pwhl/240x240/207.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,16,LD,"5'7""",139 LBS,24,Left,Defensive Defenseman,T6D,3RD,76,79,78,80,80,83,55,84,81,82,82,80,79,79,84,78,79,80,79,79,79,84,84,77,50,83
NHL 26,MICAH ZANDEE-HART,Micah Zandee-Hart,47,https://assets.leaguestat.com/pwhl/240x240/47.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,28,LD,"5'8""",152 LBS,28,Left,2 Way Defender,ELITE,1LD,87,83,82,88,85,92,55,86,86,82,87,88,84,83,86,89,85,84,83,83,83,84,86,87,50,84
NHL 26,DAYLE ROSS,Dayle Ross,251,https://assets.leaguestat.com/pwhl/240x240/251.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,40,RD,"5'6""",145 LBS,23,Right,2 Way Defender,7D,SD,76,81,79,81,81,82,55,80,82,79,81,85,82,82,84,79,82,83,80,81,82,83,83,79,50,79
NHL 26,JINCY ROESE,Jincy Roese,60,https://assets.leaguestat.com/pwhl/240x240/60.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,72,LD,"5'6""",154 LBS,28,Left,Defensive Defenseman,T4D,2LD,85,91,86,88,89,89,55,80,85,80,86,90,89,89,84,90,88,84,80,87,79,88,92,84,50,81
NHL 26,JAIME BOURBONNAIS,Jaime Bourbonnais,87,https://assets.leaguestat.com/pwhl/240x240/87.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,14,RD,"5'7""",139 LBS,27,Right,Defensive Defenseman,T4D,SD,87,88,88,91,88,94,55,86,86,81,90,92,88,89,86,83,88,89,77,87,82,84,87,88,50,84
NHL 26,ANNA BARGMAN,Anna Bargman,277,https://assets.leaguestat.com/pwhl/240x240/277.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,22,C/LW,"5'8""",140 LBS,23,Left,2 Way Forward,T9F,4RW,79,90,84,89,86,84,71,74,76,84,90,87,86,83,84,80,87,79,78,82,78,87,79,85,50,72
NHL 26,MAJA NYLÉN PERSSON,Maja Nylen Persson,229,https://assets.leaguestat.com/pwhl/240x240/229.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,8,RD,"5'6""",145 LBS,24,Right,Offensive Defenseman,T4D,1RD,81,83,82,87,84,84,55,79,80,88,88,84,83,82,80,87,83,87,85,85,83,85,84,79,50,78
NHL 26,ALLYSON SIMPSON,Allyson Simpson,230,https://assets.leaguestat.com/pwhl/240x240/230.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,20,RD,"5'8""",150 LBS,24,Right,2 Way Defender,T4D,2RD,82,81,79,83,81,87,55,82,83,82,85,84,84,82,84,81,84,83,81,84,83,89,91,86,50,82
NHL 26,KAYLA VESPA,Kayla Vespa,45,https://assets.leaguestat.com/pwhl/240x240/45.jpg,New York Sirens,https://assets.leaguestat.com/pwhl/logos/4.png,81,LW,"5'5""",120 LBS,28,Left,Sniper,T6F,4C,77,79,78,79,79,86,67,81,81,87,82,78,80,78,84,78,80,80,82,84,84,79,82,78,50,82
NHL 26,Brianne Jenner,Brianne Jenner,58,https://assets.leaguestat.com/pwhl/240x240/58.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,19,C,"5'6""",157 LBS,34,Right,Power Forward,ELITE,2C,88,91,88,91,89,88,74,84,87,84,94,88,92,88,90,87,90,92,83,93,82,84,86,87,50,91
NHL 26,Mannon McMahon,Mannon Mcmahon,220,https://assets.leaguestat.com/pwhl/240x240/220.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,18,RW,"5'7""",138 LBS,24,Right,2 Way Forward,T6F,1RW,81,86,84,84,86,85,66,83,81,83,85,85,86,83,85,85,84,84,80,86,79,80,83,82,50,83
NHL 26,Sarah Wozniewicz,Sarah Wozniewicz,241,https://assets.leaguestat.com/pwhl/240x240/241.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,23,RW/C,"5'7""",134 LBS,22,Right,2 Way Forward,T9F,4LW,78,81,80,81,80,86,61,82,82,81,83,79,83,80,83,82,82,80,84,83,83,78,82,79,50,82
NHL 26,Gabbie Hughes,Gabbie Hughes,57,https://assets.leaguestat.com/pwhl/240x240/57.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,17,LW,"5'8""",134 LBS,25,Left,2 Way Forward,ELITE,1C,85,87,84,86,86,90,83,87,86,81,86,80,82,85,91,88,83,85,83,88,83,80,86,86,50,88
NHL 26,Rebecca Leslie,Rebecca Leslie,72,https://assets.leaguestat.com/pwhl/240x240/72.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,37,RW,"5'6""",134 LBS,29,Right,2 Way Forward,B6F,2RW,78,84,82,83,83,84,62,80,79,82,83,84,87,81,83,79,84,81,75,85,78,77,80,79,50,80
NHL 26,Fanuza Kadirova,Fanuza Kadirova,240,https://assets.leaguestat.com/pwhl/240x240/240.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,71,LW/C,"5'6""",137 LBS,27,Left,Sniper,T6F,3LW,80,84,83,81,81,80,83,80,80,80,84,75,81,82,84,88,83,84,92,90,82,80,80,85,50,85
NHL 26,Anna Meixner,Anna Meixner,221,https://assets.leaguestat.com/pwhl/240x240/221.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,94,LW,"5'5""",143 LBS,31,Left,Sniper,T9F,2LW,77,82,79,81,81,83,62,80,83,82,82,80,82,80,86,81,81,83,77,84,77,81,87,79,50,81
NHL 26,Emily Clark,Emily Clark,53,https://assets.leaguestat.com/pwhl/240x240/53.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,26,C/LW,"5'7""",134 LBS,29,Left,2 Way Forward,T6F,1LW,87,92,86,87,89,89,65,90,84,84,91,85,90,90,86,89,90,91,90,90,80,82,90,89,50,84
NHL 26,Katerina Mrázová,Kateřina Mrázová,88,https://assets.leaguestat.com/pwhl/240x240/88.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,16,C,"5'5""",111 LBS,32,Left,Playmaker,T6F,3C,81,85,84,86,85,85,75,82,82,81,88,84,82,83,84,84,82,85,81,86,80,78,80,83,50,80
NHL 26,Anna Shokhina,Anna Shokhina,239,https://assets.leaguestat.com/pwhl/240x240/239.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,97,RW,"5'6""",128 LBS,28,Left,Playmaker,T6F,3RW,81,89,84,85,86,80,82,87,82,80,84,80,82,88,87,88,84,84,82,89,82,80,80,86,50,85
NHL 26,Ronja Savolainen,Ronja Savolainen,223,https://assets.leaguestat.com/pwhl/240x240/223.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,88,LD,"5'10""",165 LBS,27,Left,2 Way Defender,ELITE,2RD,86,86,85,85,88,89,55,83,83,79,90,88,86,87,85,82,87,88,81,88,80,86,87,80,50,85
NHL 26,Stephanie Markowski,Stephanie Markowski,219,https://assets.leaguestat.com/pwhl/240x240/219.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,6,RD,"5'8""",151 LBS,24,Right,2 Way Defender,T4D,2LD,80,85,83,84,85,84,55,87,82,79,84,82,83,83,83,80,83,84,81,81,81,85,87,79,50,81
NHL 26,Samantha Isbell,Samantha Isbell,108,https://assets.leaguestat.com/pwhl/240x240/108.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,55,LW,"5'7""",150 LBS,27,Left,2 Way Forward,ELITE,SLW,76,81,79,79,80,84,59,80,81,87,81,79,82,80,79,78,82,78,78,83,78,80,85,77,50,79
NHL 26,Brooke Hobson,Brooke Hobson,38,https://assets.leaguestat.com/pwhl/240x240/38.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,60,LD,"5'6""",162 LBS,26,Left,2 Way Defender,T6D,3LD,77,81,79,80,80,83,55,81,80,79,83,85,81,81,84,79,82,83,80,81,82,83,83,79,50,79
NHL 26,Jessica Adolfsson,Jessica Adolfsson,215,https://assets.leaguestat.com/pwhl/240x240/215.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,9,LD,"5'8""",163 LBS,27,Left,2 Way Defender,T6D,SD,76,79,81,78,80,81,50,84,83,88,79,84,84,82,84,83,82,78,81,77,80,87,83,84,50,82
NHL 26,Taylor House,Taylor House,217,https://assets.leaguestat.com/pwhl/240x240/217.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,22,LW,"5'10""",154 LBS,27,Left,2 Way Forward,T9F,SLW,75,81,82,80,81,81,67,79,82,82,82,80,80,79,82,79,80,81,80,82,80,77,79,78,50,79
NHL 26,Kathryn Reilly,Kathryn Reilly,289,https://assets.leaguestat.com/pwhl/240x240/289.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,6,RD,"5'7""",140 LBS,24,Right,2 Way Defender,T4D,3RD,83,84,84,84,87,87,55,80,84,82,81,88,85,83,88,83,85,81,80,80,77,88,89,88,50,89
NHL 26,Rory Guilday,Rory Guilday,242,https://assets.leaguestat.com/pwhl/240x240/242.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,5,LD,"6'0""",170 LBS,23,Left,2 Way Defender,T4D,1RD,77,81,79,77,79,84,55,85,80,79,81,85,81,80,85,79,81,79,80,81,82,83,85,79,50,82
NHL 26,Emma Bergesen,Emma Bergesen,235,https://assets.leaguestat.com/pwhl/240x240/235.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,42,LD,"5'8""",143 LBS,25,Left,Offensive Defenseman,T6D,SD,76,81,79,81,80,81,55,80,81,79,84,85,81,80,82,79,82,78,80,78,82,83,80,79,50,78
NHL 26,Peyton Hemp,Peyton Hemp,286,https://assets.leaguestat.com/pwhl/240x240/286.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,29,C/RW,"5'6""",155 LBS,22,Right,2 Way Forward,T6F,4RW,83,84,86,89,85,89,90,82,87,92,87,88,84,88,88,88,86,78,77,77,78,85,85,85,50,84
NHL 26,Alexa Vasko,Alexa Vasko,101,https://assets.leaguestat.com/pwhl/240x240/101.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,10,LW,"5'6""",150 LBS,26,Left,2 Way Forward,T6F,4C,78,79,79,82,80,84,80,89,82,79,79,85,85,84,88,82,87,77,79,78,79,87,88,88,50,86
NHL 26,Jocelyne Larocque,Jocelyne Larocque,71,https://assets.leaguestat.com/pwhl/240x240/71.jpg,Ottawa Charge,https://assets.leaguestat.com/pwhl/logos/5.png,8,LD,"5'6""",145 LBS,37,Left,Defensive Defenseman,ELITE,1LD,88,86,85,86,85,94,55,85,92,84,86,90,85,85,88,86,85,84,84,82,84,88,90,88,50,84
NHL 26,Hilary Knight,Hilary Knight,13,https://assets.leaguestat.com/pwhl/240x240/13.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,21,RW,"5'11""",172LBS,36,Right,Power Forward,FRANCHISE,2RW,93,94,95,95,95,93,66,92,91,85,95,96,90,88,93,88,92,92,86,95,86,87,91,91,50,93
NHL 26,Hannah Bilka,Hannah Bilka,181,https://assets.leaguestat.com/pwhl/240x240/181.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,19,C/LW,"5'8""",140LBS,24,Left,2 Way Forward,ELITE,1LW,87,89,86,91,89,89,60,85,82,83,92,88,92,90,87,85,94,84,81,89,81,78,84,80,50,84
NHL 26,Danielle Serdachny,Danielle Serdachny,224,https://assets.leaguestat.com/pwhl/240x240/224.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,92,RW,"5'8""",157LBS,24,Right,2 Way Forward,ELITE,1C,83,90,85,89,87,86,73,82,85,81,87,82,87,86,89,79,84,86,82,85,81,79,84,85,50,82
NHL 26,Jessie Eldridge,Jessie Eldridge,36,https://assets.leaguestat.com/pwhl/240x240/36.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,9,C/RW,"5'8""",170LBS,27,Right,2 Way Forward,ELITE,1RW,88,87,86,92,84,88,64,87,82,87,93,88,85,85,94,87,88,91,88,92,86,82,87,89,50,88
NHL 26,Marah Wagner,Marah Wagner,295,https://assets.leaguestat.com/pwhl/240x240/295.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,66,C/LW,"5'8""",139LBS,24,Left,2 Way Forward,T6F,4LW,77,84,83,84,81,79,75,80,83,85,83,86,86,86,86,85,86,83,79,80,77,88,83,85,50,84
NHL 26,Mikyla Grant-Mentis,Mikyla Grant-Mentis,138,https://assets.leaguestat.com/pwhl/240x240/138.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,13,LW,"5'6""",140LBS,27,Left,2 Way Forward,ELITE,3C,82,81,80,83,81,88,65,87,85,83,85,85,83,83,86,80,83,84,81,87,80,80,82,81,50,84
NHL 26,Lexie Adzija,Lexie Adzija,49,https://assets.leaguestat.com/pwhl/240x240/49.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,78,LW,"5'10""",163LBS,25,Left,Power Forward,T6F,3LW,78,84,81,82,82,85,70,82,82,83,83,80,84,83,88,78,85,83,82,83,80,82,84,80,50,84
NHL 26,Natalie Snodgrass,Natalie Snodgrass,142,https://assets.leaguestat.com/pwhl/240x240/142.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,8,LW,"5'6""",150LBS,26,Left,2 Way Forward,T9F,3RW,76,82,79,81,81,82,67,80,79,83,82,80,85,80,87,78,83,82,79,84,77,81,83,79,50,81
NHL 26,Alex Carpenter,Alex Carpenter,34,https://assets.leaguestat.com/pwhl/240x240/34.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,25,C,"5'7""",154LBS,31,Left,Sniper,ELITE,2C,90,91,89,92,91,91,82,84,84,90,94,89,92,88,84,90,93,89,81,92,80,79,81,84,50,83
NHL 26,Julia Gosling,Julia Gosling,210,https://assets.leaguestat.com/pwhl/240x240/210.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,88,C/LW,"5'10""",168LBS,24,Left,2 Way Forward,ELITE,2LW,82,81,81,85,83,88,66,84,84,84,85,84,83,82,85,80,83,87,77,87,77,85,90,81,50,84
NHL 26,Lyndie Lobdell,Lyndie Lobdell,294,https://assets.leaguestat.com/pwhl/240x240/294.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,24,RD,"5'7""",150LBS,23,Right,2 Way Defender,T4D,4RD,82,86,86,85,85,86,55,82,83,79,86,86,89,85,89,80,84,86,81,84,80,87,83,85,50,86
NHL 26,Brooke Bryant,Brooke Bryant,91,https://assets.leaguestat.com/pwhl/240x240/91.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,17,RW,"5'6""",135LBS,25,Right,2 Way Forward,T9F,4RW,75,80,78,81,80,83,60,77,78,81,82,85,81,82,79,82,80,78,77,78,77,80,78,81,50,81
NHL 26,Mariah Keopple,Mariah Keopple,99,https://assets.leaguestat.com/pwhl/240x240/99.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,20,LD,"5'8""",135LBS,25,Left,2 Way Defender,T4D,2LD,82,81,79,78,81,88,55,88,84,80,81,80,80,81,86,80,81,83,82,81,80,82,84,82,50,83
NHL 26,Anna Wilgren,Anna Wilgren,203,https://assets.leaguestat.com/pwhl/240x240/203.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,5,LD,"5'8""",132LBS,25,Left,2 Way Defender,T4D,2RD,85,86,85,86,88,90,55,90,89,83,81,82,84,84,89,86,84,82,76,82,80,80,82,81,50,85
NHL 26,Aneta Tejralová,Aneta Tejralová,62,https://assets.leaguestat.com/pwhl/240x240/62.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,2,LD,"5'6""",130LBS,29,Left,2 Way Defender,T4D,SD,82,86,83,86,87,86,55,87,82,80,87,83,86,83,85,84,86,85,77,82,77,85,87,85,50,79
NHL 26,Cayla Barnes,Cayla Barnes,196,https://assets.leaguestat.com/pwhl/240x240/196.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,8,RD,"5'1""",139LBS,26,Right,2 Way Defender,ELITE,1RD,89,90,89,92,91,90,55,85,85,82,93,93,92,91,89,89,90,89,81,88,80,86,87,87,50,84
NHL 26,Jenna Buglioni,Jenna Buglioni,237,https://assets.leaguestat.com/pwhl/240x240/237.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,10,C,"5'6""",130LBS,23,Right,Playmaker,T9F,4C,79,81,82,84,82,83,61,80,80,81,83,79,83,82,83,79,83,80,84,88,83,78,81,79,50,81
NHL 26,Megan Carter,Megan Carter,208,https://assets.leaguestat.com/pwhl/240x240/208.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,27,LD,"5'8""",135LBS,24,Left,2 Way Defender,T4D,3LD,77,79,78,78,79,84,55,80,80,78,81,79,78,78,80,80,79,84,78,79,82,86,85,78,50,84
NHL 26,Emily Brown,Emily Brown,2,https://assets.leaguestat.com/pwhl/240x240/2.jpg,Seattle Torrent,https://assets.leaguestat.com/pwhl/logos/8.png,11,LD,"5'7""",150LBS,26,Left,2 Way Defender,T4D,1LD,83,82,80,80,82,90,55,85,86,79,82,81,80,82,85,80,81,83,75,80,73,83,85,82,50,84
NHL 26,Blayre Turnbull,Blayre Turnbull,76,https://assets.leaguestat.com/pwhl/240x240/76.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,40,C,"5'7""",162LBS,32,Right,2 Way Forward,T6F,2C,87,90,85,85,87,92,78,84,81,81,87,82,89,87,90,85,88,85,83,89,83,88,94,88,50,87
NHL 26,Clair DeGeorge,Clair Degeorge,116,https://assets.leaguestat.com/pwhl/240x240/116.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,26,C,"5'11""",170LBS,26,Left,2 Way Forward,T9F,4LW,79,82,80,82,81,88,70,84,84,82,81,79,80,80,78,85,80,79,79,81,79,80,83,79,50,82
NHL 26,Kiara Zanon,Kiara Zanon,317,https://assets.leaguestat.com/pwhl/240x240/317.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,11,C/LW,"5'8""",145LBS,23,Left,Sniper,T6F,3LW,85,87,86,89,89,87,75,86,85,85,90,88,85,84,86,92,86,86,83,88,83,88,88,90,50,84
NHL 26,Emma Maltais,Emma Maltais,73,https://assets.leaguestat.com/pwhl/240x240/73.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,27,LW/C,"5'6""",146LBS,25,Left,2 Way Forward,ELITE,1C,83,85,84,87,84,86,74,85,81,82,86,85,85,83,85,93,85,83,80,84,82,86,89,88,50,86
NHL 26,Emma Gentry,Emma Gentry,244,https://assets.leaguestat.com/pwhl/240x240/244.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,20,LW/C,"5'11""",140LBS,22,Left,Playmaker,B6F,3C,77,81,82,83,80,82,61,80,80,81,82,79,83,80,80,79,83,82,84,88,83,78,81,79,50,81
NHL 26,Jesse Compher,Jesse Compher,65,https://assets.leaguestat.com/pwhl/240x240/65.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,18,RW/C,"5'8""",158LBS,26,Right,2 Way Forward,ELITE,2RW,86,88,86,88,87,89,69,88,83,83,88,86,85,87,94,83,86,88,88,88,80,80,84,85,50,86
NHL 26,Emma Woods,Emma Woods,86,https://assets.leaguestat.com/pwhl/240x240/86.jpg,Toronto Sceptres,https://assets.leaguestat.com/pwhl/logos/6.png,67,RW,"5'7""",141LBS,29,Right,2 Way Forward,T9F,3RW,79,80,80,80,80,87,73,85,82,80,83,79,80,80,85,82,81,85,79,83,78,81,87,81,50,82
